Name: 0-1, Condition: 2, Run: 2, Date: 10/7/2019 9:36:42 AM, Testing: True
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
50.34756,0,-1.612302,-6.449209,-3.477205,-0.3574955
50.35756,0,-0.5876299,-2.350519,-3.50071,-0.3925026
50.36755,0,0.4796679,1.918672,-3.481524,-0.4273179
50.37755,0,1.573775,6.295101,-3.418572,-0.4615036
50.38755,0,2.678191,10.71276,-3.311445,-0.494618
50.39755,0,3.776364,15.10546,-3.16039,-0.5262219
50.40755,0,4.851577,19.40631,-2.966327,-0.5558852
50.41755,0,5.887186,23.54874,-2.730839,-0.5831936
50.42754,0,6.86729,27.46916,-2.456148,-0.6077551
50.43754,0,7.776211,31.10484,-2.145099,-0.6292061
50.44754,0,8.600568,34.40227,-1.801077,-0.6472169
50.45754,0,9.327048,37.30819,-1.427995,-0.6614968
50.46754,0,9.944427,39.77771,-1.030218,-0.671799
50.47754,0,10.44305,41.77221,-0.6124955,-0.677924
50.48753,0,10.81529,43.26115,-0.1798841,-0.6797228
50.49753,0,11.05549,44.22196,0.2623355,-0.6770995
50.50753,0,11.16019,44.64075,0.708743,-0.6700121
50.51753,0,11.12814,44.51258,1.153869,-0.6584734
50.52753,0,10.96027,43.84107,1.59228,-0.6425506
50.53753,0,10.65974,42.63897,2.018669,-0.6223639
50.54752,0,10.23189,40.92754,2.427945,-0.5980844
50.55752,0,9.684039,38.73616,2.815306,-0.5699314
50.56752,0,9.025592,36.10237,3.17633,-0.5381681
50.57752,0,8.267546,33.07018,3.507032,-0.5030978
50.58752,0,7.422655,29.69062,3.803938,-0.4650584
50.59752,0,6.505161,26.02065,4.064144,-0.424417
50.60751,0,5.529585,22.11834,4.285327,-0.3815637
50.61751,0,4.512062,18.04825,4.46581,-0.3369056
50.62751,0,3.469209,13.87683,4.604578,-0.2908598
50.63751,0,2.417613,9.670453,4.701283,-0.243847
50.64751,0,1.374166,5.496663,4.756249,-0.1962845
50.65751,0,0.3550512,1.420205,4.770451,-0.14858
50.6675,0,-0.6237584,-2.495034,4.745501,-0.101125
50.6775,0,-1.547267,-6.189066,4.68361,-0.0542889
50.6875,0,-2.402158,-9.608632,4.587523,-0.008413664
50.6975,0,-3.17581,-12.70324,4.460491,0.03619125
50.7075,0,-3.857565,-15.43026,4.306189,0.07925313
50.71749,0,-4.438173,-17.75269,4.128662,0.1205397
50.72749,0,-4.910717,-19.64287,3.932233,0.1598621
50.73749,0,-5.269916,-21.07966,3.721436,0.1970764
50.74749,0,-5.512971,-22.05189,3.500917,0.2320856
50.75749,0,-5.638892,-22.55557,3.275362,0.2648392
50.76749,0,-5.649055,-22.59622,3.0494,0.2953332
50.77748,0,-5.546624,-22.1865,2.827535,0.3236086
50.78748,0,-5.337197,-21.34879,2.614047,0.3497491
50.79748,0,-5.027835,-20.11134,2.412933,0.3738784
50.80748,0,-4.627693,-18.51077,2.227826,0.3961566
50.81748,0,-4.147214,-16.58886,2.061937,0.416776
50.82748,0,-3.598446,-14.39378,1.917999,0.435956
50.83747,0,-2.994616,-11.97846,1.798215,0.4539382
50.84747,0,-2.349011,-9.396045,1.704254,0.4709807
50.85747,0,-1.67647,-6.705881,1.637195,0.4873527
50.86747,0,-0.9917338,-3.966935,1.597526,0.5033279
50.87747,0,-0.3097015,-1.238806,1.585138,0.5191793
50.88747,0,0.3551448,1.420579,1.599344,0.5351727
50.89746,0,0.9886524,3.95461,1.63889,0.5515616
50.90746,0,1.577632,6.310528,1.701995,0.5685815
50.91746,0,2.10961,8.43844,1.78638,0.5864453
50.92746,0,2.57416,10.29664,1.889346,0.6053388
50.93746,0,2.961579,11.84631,2.007809,0.6254169
50.94746,0,3.263995,13.05598,2.138369,0.6468006
50.95745,0,3.475452,13.90181,2.277387,0.6695744
50.96745,0,3.591839,14.36736,2.421061,0.6937851
50.97745,0,3.611037,14.44415,2.565502,0.7194401
50.98745,0,3.532905,14.13162,2.706819,0.7465083
50.99745,0,3.359607,13.43843,2.841203,0.7749203
51.00745,0,3.094663,12.37865,2.964989,0.8045703
51.01744,0,2.744042,10.97617,3.074751,0.8353178
51.02744,0,2.315336,9.261345,3.167365,0.8669915
51.03744,0,1.817637,7.270546,3.24007,0.8993922
51.04744,0,1.261772,5.047086,3.290541,0.9322976
51.05744,0,0.6594446,2.637778,3.316919,0.9654668
51.06744,0,0.02376374,0.09505498,3.317869,0.9986455
51.07743,0,-0.6313593,-2.525437,3.292615,1.031572
51.08743,0,-1.292358,-5.169431,3.24092,1.063981
51.09743,0,-1.9446,-7.778399,3.163136,1.095612
51.10743,0,-2.573584,-10.29433,3.060193,1.126214
51.11743,0,-3.165472,-12.66189,2.933574,1.15555
51.12743,0,-3.706633,-14.82653,2.785309,1.183403
51.13742,0,-4.184778,-16.73911,2.617918,1.209582
51.14742,0,-4.588011,-18.35205,2.434397,1.233926
51.15742,0,-4.907014,-19.62806,2.238117,1.256307
51.16742,0,-5.132901,-20.5316,2.0328,1.276635
51.17742,0,-5.258742,-21.03497,1.822451,1.29486
51.18742,0,-5.279841,-21.11937,1.611257,1.310972
51.19741,0,-5.193021,-20.77209,1.403536,1.325008
51.20741,0,-4.997544,-19.99018,1.203635,1.337044
51.21741,0,-4.694395,-18.77758,1.015859,1.347203
51.22741,0,-4.287094,-17.14838,0.844375,1.355646
51.23741,0,-3.780501,-15.12201,0.693155,1.362578
51.24741,0,-3.182054,-12.72822,0.5658728,1.368237
51.2574,0,-2.500593,-10.00237,0.4658491,1.372895
51.2674,0,-1.746939,-6.987754,0.3959716,1.376855
51.2774,0,-0.9331202,-3.732481,0.3586468,1.380441
51.2874,0,-0.07266553,-0.2906621,0.3557402,1.383999
51.2974,0,0.8200577,3.280231,0.3885425,1.387884
51.3074,0,1.729369,6.917477,0.4577172,1.392461
51.31739,0,2.640326,10.5613,0.5633303,1.398095
51.32739,0,3.536638,14.14655,0.7047958,1.405143
51.33739,0,4.40239,17.60956,0.8808914,1.413952
51.34739,0,5.222097,20.88839,1.089775,1.424849
51.35739,0,5.980876,23.9235,1.32901,1.438139
51.36739,0,6.664762,26.65905,1.595601,1.454095
51.37738,0,7.26101,29.04404,1.886041,1.472956
51.38738,0,7.757978,31.03191,2.19636,1.49492
51.39738,0,8.146481,32.58592,2.52222,1.520142
51.40738,0,8.418234,33.67294,2.858949,1.548731
51.41738,0,8.567331,34.26933,3.201642,1.580748
51.42738,0,8.589785,34.35914,3.545234,1.6162
51.43737,0,8.483945,33.93578,3.884592,1.655046
51.44737,0,8.25011,33.00044,4.214596,1.697192
51.45737,0,7.891078,31.56431,4.530239,1.742494
51.46737,0,7.411724,29.6469,4.826708,1.790761
51.47737,0,6.818578,27.27431,5.099451,1.841756
51.48737,0,6.120756,24.48302,5.344281,1.895199
51.49736,0,5.328734,21.31494,5.557431,1.950773
51.50736,0,4.455031,17.82012,5.735632,2.008129
51.51736,0,3.513173,14.05269,5.876159,2.066891
51.52736,0,2.518255,10.07302,5.976889,2.12666
51.53736,0,1.485956,5.943822,6.036327,2.187023
51.54736,0,0.4333297,1.733319,6.05366,2.24756
51.55735,0,-0.6236879,-2.494751,6.028713,2.307847
51.56735,0,-1.667585,-6.670342,5.962009,2.367467
51.57735,0,-2.681879,-10.72751,5.854734,2.426014
51.58735,0,-3.650106,-14.60042,5.70873,2.483102
51.59735,0,-4.557078,-18.22831,5.526447,2.538366
51.60735,0,-5.388267,-21.55307,5.310916,2.591475
51.61734,-0.009989021,-6.130688,-24.56271,5.065289,2.642128
51.62734,-0.1806642,-6.772784,-27.81379,4.787152,2.69
51.63734,-0.1806642,-7.304968,-29.94253,4.487727,2.734877
51.64734,-0.2575244,-7.719332,-31.90743,4.168653,2.776564
51.65734,-0.2575244,-8.009874,-33.0696,3.837957,2.814943
51.66734,-0.3807269,-8.172981,-34.21483,3.495808,2.849901
51.67733,-0.4406326,-8.206971,-34.59042,3.149904,2.881401
51.68733,-0.4406326,-8.112661,-34.21318,2.807772,2.909478
51.69733,-0.4575871,-7.892686,-33.40109,2.473762,2.934216
51.70733,-0.4575871,-7.552359,-32.03978,2.153364,2.95575
51.71733,-0.4621082,-7.0981,-30.24083,1.850955,2.974259
51.72733,-0.4621082,-6.53901,-28.00447,1.570911,2.989969
51.73732,-0.4621082,-5.885578,-25.39074,1.317003,3.003139
51.74732,-0.4621082,-5.149868,-22.4479,1.092524,3.014064
51.75732,-0.4621082,-4.345201,-19.22924,0.9002318,3.023066
51.76732,-0.4621082,-3.48601,-15.79247,0.7423071,3.030489
51.77732,-0.4112447,-2.587393,-11.99455,0.6223617,3.036713
51.78732,-0.4112447,-1.665448,-8.30677,0.5392939,3.042106
51.79731,-0.3343845,-0.7351974,-4.278327,0.4965107,3.047071
51.80731,-0.3343845,0.1871233,-0.5890451,0.4906202,3.051977
51.81731,-0.2959544,1.086111,3.160627,0.5222265,3.057199
51.82731,-0.1953578,1.946966,7.006432,0.5922908,3.063122
51.83731,-0.1953578,2.75585,10.24197,0.6947105,3.070069
51.84731,-0.1060643,3.499921,13.57543,0.8304647,3.078374
51.8573,-0.1060643,4.167974,16.24764,0.9929411,3.088303
51.8673,-0.08684921,4.749919,18.65228,1.179464,3.100098
51.8773,-0.0879795,5.238235,20.60102,1.385474,3.113953
51.8873,-0.0879795,5.626403,22.15369,1.607011,3.130023
51.8973,-0.0879795,5.910371,23.28957,1.839907,3.148422
51.9073,-0.0879795,6.087876,23.99959,2.079903,3.169221
51.91729,-0.0879795,6.158899,24.28368,2.322739,3.192448
51.92729,-0.0879795,6.125466,24.14995,2.564239,3.218091
51.93729,-0.0879795,5.991398,23.61368,2.800375,3.246094
51.94729,-0.0879795,5.762963,22.69994,3.027375,3.276368
51.95729,-0.0879795,5.447198,21.43687,3.241744,3.308785
51.96729,-0.0879795,5.053746,19.86307,3.440374,3.343189
51.97728,-0.0879795,4.593085,18.02042,3.620578,3.379395
51.98728,-0.0879795,4.077364,15.95754,3.780154,3.417197
51.99728,-0.0879795,3.51925,13.72508,3.917405,3.456371
52.00728,-0.0879795,2.932543,11.37825,4.031187,3.496682
52.01728,-0.0879795,2.331125,8.972584,4.120913,3.537892
52.02728,-0.0879795,1.729791,6.567247,4.186585,3.579757
52.03727,-0.0879795,1.141733,4.215014,4.228735,3.622045
52.04727,-0.0879795,0.5812591,1.973119,4.248466,3.66453
52.05727,-0.0879795,0.06127919,-0.1068012,4.247398,3.707004
52.06727,-0.0879795,-0.4059116,-1.975564,4.227643,3.74928
52.07727,-0.0879795,-0.8092063,-3.588743,4.191755,3.791198
52.08727,-0.0879795,-1.139086,-4.908262,4.142673,3.832624
52.09726,-0.0879795,-1.3873,-5.901117,4.083662,3.873461
52.10726,-0.0879795,-1.547492,-6.541884,4.018243,3.913643
52.11726,-0.0879795,-1.615261,-6.812961,3.950113,3.953144
52.12726,-0.0879795,-1.587978,-6.703832,3.883075,3.991975
52.13726,-0.0879795,-1.464957,-6.211745,3.820958,4.030185
52.14725,-0.0879795,-1.247727,-5.342825,3.767529,4.06786
52.15725,-0.0879795,-0.9396481,-4.11051,3.726424,4.105124
52.16725,-0.0879795,-0.5461782,-2.536631,3.701058,4.142135
52.17725,-0.0879795,-0.07451507,-0.6499783,3.694558,4.179081
52.18725,-0.0879795,0.4660829,1.512414,3.709682,4.216178
52.19725,-0.0879795,1.065607,3.91051,3.748788,4.253666
52.20724,-0.0879795,1.711936,6.495824,3.813746,4.291803
52.21724,-0.0879795,2.392051,9.216286,3.905909,4.330863
52.22724,-0.0879795,3.091956,12.0159,4.026068,4.371123
52.23724,-0.0879795,3.797149,14.83668,4.174435,4.412868
52.24724,-0.0879795,4.492558,17.61831,4.350618,4.456374
52.25724,-0.0879795,5.163239,20.30104,4.553628,4.50191
52.26723,-0.0879795,5.7939,22.82368,4.781865,4.549729
52.27723,-0.0879795,6.370983,25.13202,5.033185,4.600061
52.28723,-0.0879795,6.880392,27.16965,5.304882,4.65311
52.29723,-0.0879795,7.309667,28.88675,5.59375,4.709047
52.30723,-0.0879795,7.647277,30.23719,5.896122,4.768008
52.31723,-0.0879795,7.883548,31.18228,6.207944,4.830088
52.32722,-0.0879795,8.01009,31.68844,6.524829,4.895336
52.33722,-0.0879795,8.020752,31.73109,6.84214,4.963758
52.34722,-0.0879795,7.910943,31.29185,7.155058,5.035308
52.35722,-0.0879795,7.678695,30.36286,7.458687,5.109895
52.36722,-0.0879795,7.323671,28.94277,7.748115,5.187376
52.37722,-0.1128462,6.847792,26.93978,8.017512,5.267551
52.38721,-0.1128462,6.255358,24.57005,8.263213,5.350183
52.39721,-0.184055,5.552432,21.47351,8.477948,5.434962
52.40721,-0.184055,4.747388,18.25333,8.660481,5.521567
52.41721,-0.2349185,3.850113,14.46078,8.805089,5.609618
52.42721,-0.4440234,2.872909,9.715543,8.902245,5.69864
52.43721,-0.4440234,1.828195,5.536687,8.957611,5.788217
52.4472,-0.5604443,0.7310023,0.6822321,8.964434,5.877861
52.4572,-0.5604443,-0.4032882,-3.85493,8.925884,5.96712
52.4672,-0.8871003,-1.558221,-9.781286,8.828072,6.0554
52.4772,-1.360695,-2.717145,-16.31136,8.664958,6.14205
52.4872,-1.360695,-3.862955,-20.8946,8.456012,6.22661
52.4972,-1.998183,-4.978931,-27.90846,8.176928,6.308379
52.50719,-1.998183,-6.048067,-32.185,7.855078,6.38693
52.51719,-2.359879,-7.055442,-37.66129,7.478465,6.461715
52.52719,-3.131872,-7.985914,-44.47114,7.033754,6.532053
52.53719,-3.131872,-8.825726,-47.83039,6.55545,6.597607
52.54719,-3.801008,-9.562904,-53.45565,6.020894,6.657816
52.55719,-3.801008,-10.18683,-55.95136,5.46138,6.71243
52.56718,-4.037241,-10.68902,-58.90506,4.872329,6.761153
52.57718,-4.293818,-11.06275,-61.42629,4.258066,6.803733
52.58718,-4.293818,-11.30352,-62.38936,3.634173,6.840075
52.59718,-4.293818,-11.40909,-62.81164,3.006056,6.870136
52.60718,-4.293818,-11.3793,-62.69246,2.379132,6.893927
52.61718,-4.128795,-11.21621,-61.38,1.765332,6.911581
52.62717,-3.797617,-10.92416,-58.88711,1.176461,6.923345
52.63717,-3.797617,-10.50951,-57.2285,0.6041756,6.929387
52.64717,-3.643897,-9.980635,-54.49813,0.05919431,6.929978
52.65717,-3.643897,-9.347745,-51.96657,-0.4604714,6.925374
52.66717,-3.373756,-8.622957,-47.98685,-0.9403399,6.91597
52.67717,-3.253944,-7.818884,-44.29131,-1.383253,6.902138
52.68716,-3.253944,-6.950327,-40.81709,-1.791424,6.884223
52.69716,-3.094572,-6.03253,-36.50841,-2.156508,6.862659
52.70716,-3.094572,-5.08166,-32.70493,-2.483557,6.837823
52.71716,-2.961197,-4.113932,-28.30051,-2.766562,6.810157
52.72716,-2.900161,-3.145971,-24.18452,-3.008408,6.780073
52.73716,-2.900161,-2.193841,-20.37601,-3.212168,6.747952
52.74715,-2.893379,-1.273744,-16.66849,-3.378853,6.714163
52.75715,-2.893379,-0.399798,-13.17271,-3.51058,6.679057
52.76715,-2.893379,0.4135805,-9.919194,-3.609771,6.64296
52.77715,-2.893379,1.153973,-6.957622,-3.679348,6.606166
52.78715,-2.893379,1.810051,-4.333311,-3.722681,6.568939
52.79715,-2.893379,2.372608,-2.083082,-3.743512,6.531504
52.80714,-2.893379,2.833848,-0.2381239,-3.745893,6.494045
52.81714,-2.893379,3.188276,1.179587,-3.734097,6.456704
52.82714,-2.893379,3.432476,2.156387,-3.712533,6.419579
52.83714,-2.893379,3.564785,2.685624,-3.685677,6.382722
52.84714,-2.921636,3.586055,2.657676,-3.659101,6.346131
52.85714,-2.921636,3.498831,2.308777,-3.636013,6.309771
52.86713,-3.015451,3.308069,1.170472,-3.624308,6.273528
52.87713,-3.102484,3.020252,-0.328927,-3.627597,6.237252
52.88713,-3.102484,2.644013,-1.833885,-3.645936,6.200793
52.89713,-3.130742,2.189199,-3.766171,-3.683598,6.163957
52.90713,-3.130742,1.667775,-5.851865,-3.742117,6.126535
52.91713,-3.145435,1.091494,-8.215765,-3.824274,6.088293
52.92712,-3.145435,0.4743629,-10.68429,-3.931117,6.048981
52.93712,-3.145435,-0.1695827,-13.26007,-4.063718,6.008344
52.94712,-3.145435,-0.825635,-15.88428,-4.222561,5.966118
52.95712,-3.145435,-1.479268,-18.49881,-4.407549,5.922043
52.96712,-3.145435,-2.115908,-21.04538,-4.618003,5.875863
52.97712,-3.145435,-2.721157,-23.46637,-4.852666,5.827336
52.98711,-3.145435,-3.28251,-25.71178,-5.109784,5.776238
52.99711,-3.145435,-3.787183,-27.73047,-5.387089,5.722367
53.00711,-3.145435,-4.224162,-29.47839,-5.681873,5.665548
53.01711,-3.145435,-4.583684,-30.91648,-5.991038,5.605638
53.02711,-3.145435,-4.85773,-32.01266,-6.311164,5.542526
53.03711,-3.145435,-5.039983,-32.74167,-6.638581,5.47614
53.0471,-3.145435,-5.125993,-33.08571,-6.969439,5.406446
53.0571,-3.145435,-5.113338,-33.0351,-7.299789,5.333448
53.0671,-3.021103,-5.001585,-32.09075,-7.620697,5.257241
53.0771,-2.877555,-4.792273,-30.67931,-7.92749,5.177966
53.0871,-2.877555,-4.48894,-29.46598,-8.22215,5.095744
53.0971,-2.301103,-4.097095,-25.59279,-8.478078,5.010963
53.10709,-2.301103,-3.623968,-23.70028,-8.71508,4.923813
53.11709,-1.331307,-3.07859,-17.63959,-8.891476,4.834898
53.12709,-0.6847768,-2.471451,-12.62491,-9.017725,4.744721
53.13709,-0.6847768,-1.814572,-9.997396,-9.117699,4.653544
53.14709,0,-1.120293,-4.48117,-9.16251,4.561919
53.15709,0,-0.4024237,-1.609695,-9.178607,4.470133
53.16708,0,0.3245811,1.298324,-9.165624,4.378477
53.17708,0,1.046389,4.185557,-9.123768,4.287239
53.18708,0,1.748227,6.99291,-9.053839,4.196701
53.19708,0,2.415983,9.663931,-8.957199,4.107129
53.20708,0,3.03575,12.143,-8.835769,4.018771
53.21708,0,3.594459,14.37784,-8.69199,3.931851
53.22707,0,4.080648,16.32259,-8.528764,3.846564
53.23707,0,4.483661,17.93464,-8.349418,3.76307
53.24707,0,4.794165,19.17666,-8.157651,3.681493
53.25707,0,5.005043,20.02017,-7.957449,3.601918
53.26707,0,5.110622,20.44249,-7.753025,3.524388
53.27707,0,5.107194,20.42878,-7.548737,3.448901
53.28706,0,4.993478,19.97391,-7.348998,3.375411
53.29706,0,4.769857,19.07943,-7.158204,3.303829
53.30706,0,4.439068,17.75627,-6.980641,3.234023
53.31706,0,4.005675,16.0227,-6.820414,3.165818
53.32706,0,3.476489,13.90596,-6.681355,3.099005
53.33706,0,2.859945,11.43978,-6.566957,3.033335
53.34705,0,2.166471,8.665883,-6.480298,2.968533
53.35705,0,1.407726,5.630905,-6.423988,2.904293
53.36705,0,0.5971023,2.388409,-6.400104,2.840292
53.37705,0,-0.2508955,-1.003582,-6.41014,2.77619
53.38705,0,-1.121697,-4.486788,-6.455008,2.71164
53.39705,0,-1.999261,-7.997042,-6.534978,2.64629
53.40704,0,-2.867457,-11.46983,-6.649677,2.579793
53.41704,0,-3.710193,-14.84077,-6.798085,2.511812
53.42704,0,-4.511682,-18.04673,-6.978552,2.442027
53.43704,0,-5.256612,-21.02645,-7.188817,2.370139
53.44704,0,-5.93054,-23.72216,-7.426038,2.295878
53.45704,0,-6.51984,-26.07936,-7.686832,2.21901
53.46703,0,-7.013123,-28.05249,-7.967357,2.139336
53.47703,0,-7.399607,-29.59843,-8.263341,2.056703
53.48703,0,-7.670625,-30.6825,-8.570166,1.971001
53.49703,0,-7.819414,-31.27766,-8.882942,1.882172
53.50703,0,-7.841246,-31.36498,-9.196592,1.790206
53.51702,0,-7.733595,-30.93438,-9.505936,1.695146
53.52702,0,-7.495995,-29.98398,-9.805776,1.597089
53.53702,0,-7.130497,-28.52199,-10.091,1.496179
53.54702,0,-6.640872,-26.56349,-10.35663,1.392612
53.55702,0,-6.033412,-24.13365,-10.59797,1.286633
53.56702,0,-5.316257,-21.26503,-10.81062,1.178527
53.57701,0,-4.499356,-17.99743,-10.99059,1.068621
53.58701,0,-3.59465,-14.3786,-11.13438,0.9572769
53.59701,0,-2.615248,-10.46099,-11.23899,0.844887
53.60701,0,-1.575877,-6.303509,-11.30202,0.7318668
53.61701,0,-0.4923257,-1.969303,-11.32172,0.6186496
53.62701,0,0.6196091,2.478436,-11.29693,0.5056803
53.637,0.2479167,1.742939,7.963424,-11.2173,0.3935073
53.647,0.5542274,2.86046,13.65875,-11.08071,0.2827002
53.657,0.5542274,3.95548,18.03883,-10.90032,0.173697
53.667,1.177022,5.011298,24.75328,-10.65279,0.06716911
53.677,1.177022,6.012321,28.75737,-10.36522,-0.03648304
53.687,1.698089,6.943505,34.56638,-10.01955,-0.1366785
53.69699,2.036048,7.791196,39.30898,-9.626462,-0.2329432
53.70699,2.036048,8.543536,42.31834,-9.203279,-0.3249759
53.71699,2.121951,9.189836,45.24715,-8.750807,-0.412484
53.72699,2.121951,9.721519,47.37388,-8.277068,-0.4952547
53.73699,2.130993,10.13167,49.05064,-7.786562,-0.5731203
53.74699,2.130993,10.41585,50.18736,-7.284688,-0.6459672
53.75698,2.130993,10.57141,50.80963,-6.776592,-0.7137331
53.76698,1.997618,10.59822,50.38336,-6.272758,-0.7764606
53.77698,1.997618,10.49816,49.98313,-5.772927,-0.8341899
53.78698,1.840506,10.27512,48.46251,-5.288302,-0.8870729
53.79698,1.744431,9.935105,46.71815,-4.821121,-0.9352841
53.80698,1.744431,9.486217,44.9226,-4.371895,-0.9790031
53.81697,1.733128,8.938026,42.68462,-3.945049,-1.018454
53.82697,1.733128,8.301956,40.14034,-3.543645,-1.05389
53.83697,1.733128,7.590574,37.29481,-3.170697,-1.085597
53.84697,1.733128,6.81768,34.20323,-2.828665,-1.113884
53.85697,1.733128,5.998262,30.92556,-2.519409,-1.139078
53.86697,1.733128,5.14676,27.51955,-2.244214,-1.16152
53.87696,1.733128,4.27908,24.04883,-2.003725,-1.181557
53.88696,1.708262,3.410755,20.47607,-1.798965,-1.199547
53.89696,1.675483,2.557005,16.92995,-1.629665,-1.215843
53.90696,1.675483,1.732576,13.63224,-1.493343,-1.230777
53.91696,1.62575,0.9513548,10.30842,-1.390259,-1.244679
53.92696,1.62575,0.226171,7.407683,-1.316182,-1.257841
53.93695,1.618968,-0.4312546,4.750854,-1.268673,-1.270528
53.94695,1.618968,-1.011324,2.430575,-1.244367,-1.282972
53.95695,1.618968,-1.505505,0.4538527,-1.239829,-1.29537
53.96695,1.618968,-1.90714,-1.152687,-1.251356,-1.307883
53.97695,1.618968,-2.211806,-2.371353,-1.275069,-1.320634
53.98695,1.618968,-2.41675,-3.191129,-1.306981,-1.333704
53.99694,1.618968,-2.521537,-3.610277,-1.343083,-1.347135
54.00694,1.618968,-2.527552,-3.634336,-1.379427,-1.360929
54.01694,1.618968,-2.438478,-3.278041,-1.412207,-1.375051
54.02694,1.618968,-2.259517,-2.562197,-1.437829,-1.389429
54.03694,1.616708,-1.997786,-1.524315,-1.453072,-1.40396
54.04694,1.616708,-1.662277,-0.1822772,-1.454895,-1.418509
54.05693,1.616708,-1.263147,1.414243,-1.440753,-1.432917
54.06693,1.661919,-0.812125,3.399177,-1.406761,-1.446984
54.07693,1.661919,-0.3215567,5.36145,-1.353146,-1.460516
54.08693,1.694698,0.1949379,7.558544,-1.277561,-1.473291
54.09693,1.753474,0.7233732,9.907388,-1.178487,-1.485076
54.10693,1.753474,1.250153,12.01451,-1.058342,-1.49566
54.11692,1.768167,1.761082,14.117,-0.917172,-1.504831
54.12692,1.768167,2.242244,16.04165,-0.7567556,-1.512399
54.13692,1.768167,2.680654,17.79529,-0.5788027,-1.518187
54.14692,1.768167,3.063856,19.32809,-0.3855218,-1.522042
54.15692,1.768167,3.380895,20.59625,-0.1795593,-1.523838
54.16692,1.768167,3.621768,21.55974,0.03603812,-1.523477
54.17691,1.768167,3.777943,22.18444,0.2578825,-1.520898
54.18691,1.722956,3.843304,22.26504,0.4805329,-1.516093
54.19691,1.695828,3.812697,22.0341,0.7008739,-1.509084
54.20691,1.695828,3.683448,21.51711,0.916045,-1.499924
54.21691,1.635923,3.454517,20.36176,1.119663,-1.488727
54.22691,1.635923,3.127246,19.05268,1.310189,-1.475625
54.2369,1.517241,2.704746,16.88795,1.479069,-1.460835
54.2469,1.390648,2.192284,14.33173,1.622386,-1.444611
54.2569,1.390648,1.597116,11.95105,1.741897,-1.427192
54.2669,0.984871,0.9277421,7.650453,1.818401,-1.409008
54.2769,0.984871,0.1947758,4.718587,1.865587,-1.390352
54.2869,0.4050282,-0.5897956,-0.7390699,1.858196,-1.37177
54.29689,0.1054991,-1.412904,-5.229618,1.8059,-1.353711
54.30689,0.1054991,-2.260397,-8.619594,1.719704,-1.336514
54.31689,0,-3.117434,-12.46973,1.595007,-1.320564
54.32689,0,-3.968726,-15.8749,1.436258,-1.306201
54.33689,0,-4.798426,-19.1937,1.244321,-1.293758
54.34689,0,-5.59193,-22.36772,1.020643,-1.283552
54.35688,0,-6.33395,-25.3358,0.7672855,-1.275879
54.36688,0,-7.010133,-28.04053,0.4868802,-1.27101
54.37688,0,-7.607247,-30.42899,0.1825903,-1.269184
54.38688,0,-8.113061,-32.45224,-0.1419321,-1.270603
54.39688,0,-8.516988,-34.06795,-0.4826117,-1.275429
54.40688,0,-8.809851,-35.2394,-0.8350057,-1.283779
54.41687,0,-8.984406,-35.93763,-1.194382,-1.295723
54.42687,0,-9.035531,-36.14212,-1.555803,-1.311281
54.43687,0,-8.959992,-35.83997,-1.914203,-1.330423
54.44687,0,-8.75655,-35.0262,-2.264465,-1.353068
54.45687,0,-8.426466,-33.70586,-2.601523,-1.379083
54.46687,0,-7.972954,-31.89182,-2.920442,-1.408288
54.47686,0,-7.40131,-29.60524,-3.216494,-1.440452
54.48686,0,-6.719171,-26.87668,-3.485261,-1.475305
54.49686,0,-5.935983,-23.74393,-3.7227,-1.512532
54.50686,0,-5.062597,-20.25039,-3.925204,-1.551784
54.51686,0,-4.111764,-16.44706,-4.089675,-1.592681
54.52686,0,-3.0978,-12.3912,-4.213587,-1.634817
54.53685,0,-2.035706,-8.142823,-4.295015,-1.677767
54.54685,0,-0.9418007,-3.767203,-4.332687,-1.721094
54.55685,0,0.1674618,0.6698472,-4.325988,-1.764354
54.56685,0,1.274886,5.099545,-4.274993,-1.807104
54.57685,0,2.36329,9.45316,-4.180461,-1.848908
54.58685,0,3.416575,13.6663,-4.043798,-1.889346
54.59684,0,4.418405,17.67362,-3.867062,-1.928017
54.60684,0,5.353321,21.41328,-3.65293,-1.964546
54.61684,0,6.207307,24.82923,-3.404637,-1.998592
54.62684,0,6.967618,27.87047,-3.125933,-2.029852
54.63684,0,7.622966,30.49187,-2.821014,-2.058062
54.64684,0,8.164053,32.65621,-2.494452,-2.083007
54.65683,0,8.583179,34.33271,-2.151125,-2.104518
54.66683,0,8.875316,35.50126,-1.796112,-2.122479
54.67683,0,9.036961,36.14784,-1.434634,-2.136825
54.68683,0,9.067122,36.26849,-1.071949,-2.147545
54.69683,0,8.966947,35.86779,-0.7132711,-2.154678
54.70683,0,8.739789,34.95916,-0.3636796,-2.158314
54.71682,0,8.391132,33.56453,-0.0280343,-2.158595
54.72682,0,7.928455,31.71382,0.2891039,-2.155704
54.73682,0,7.361367,29.44547,0.5835586,-2.149868
54.74682,0,6.700414,26.80165,0.8515751,-2.141352
54.75682,0,5.958388,23.83355,1.089911,-2.130453
54.76682,0,5.149074,20.59629,1.295874,-2.117495
54.77681,0,4.287273,17.14909,1.467364,-2.102821
54.78681,0,3.388571,13.55429,1.602907,-2.086792
54.79681,0,2.468951,9.875805,1.701665,-2.069775
54.80681,0,1.545043,6.180171,1.763467,-2.05214
