Name: 0-2, Condition: 3, Run: 3, Date: 10/7/2019 9:38:36 AM, Testing: False
time,userInput,disturbanceInput,angAcc,angVel,rollAngle
50.62751,1.717304,3.469209,20.74605,7.327651,-2.888363
50.63751,1.717304,2.417613,16.53967,7.493048,-2.813432
50.64751,1.717304,1.374166,12.36588,7.616706,-2.737265
50.65751,1.717304,0.3550512,8.289422,7.699601,-2.660269
50.6675,1.717304,-0.6237584,4.374184,7.743342,-2.582836
50.6775,1.717304,-1.547267,0.6801505,7.750144,-2.505334
50.6875,1.717304,-2.402158,-2.739415,7.72275,-2.428107
50.6975,1.717304,-3.17581,-5.834024,7.66441,-2.351462
50.7075,1.717304,-3.857565,-8.561043,7.578799,-2.275674
50.71749,1.717304,-4.438173,-10.88348,7.469965,-2.200975
50.72749,1.717304,-4.910717,-12.77365,7.342228,-2.127553
50.73749,1.717304,-5.269916,-14.21045,7.200123,-2.055551
50.74749,1.717304,-5.512971,-15.18267,7.048296,-1.985068
50.75749,1.717304,-5.638892,-15.68635,6.891433,-1.916154
50.76749,1.717304,-5.649055,-15.727,6.734163,-1.848812
50.77748,1.717304,-5.546624,-15.31728,6.58099,-1.783002
50.78748,1.717304,-5.337197,-14.47957,6.436194,-1.718641
50.79748,1.717304,-5.027835,-13.24212,6.303773,-1.655603
50.80748,1.717304,-4.627693,-11.64156,6.187357,-1.593729
50.81748,1.717304,-4.147214,-9.719641,6.090161,-1.532828
50.82748,1.717304,-3.598446,-7.524567,6.014915,-1.472678
50.83747,1.717304,-2.994616,-5.109247,5.963822,-1.41304
50.84747,1.717304,-2.349011,-2.526828,5.938554,-1.353655
50.85747,1.717304,-1.67647,0.1633358,5.940187,-1.294253
50.86747,1.670962,-0.9917338,2.716911,5.967357,-1.234579
50.87747,1.670962,-0.3097015,5.445041,6.021807,-1.174361
50.88747,1.546629,0.3551448,7.607095,6.097878,-1.113382
50.89746,1.292312,0.9886524,9.123857,6.189116,-1.051491
50.90746,1.292312,1.577632,11.47978,6.303914,-0.988452
50.91746,1.111464,2.10961,12.8843,6.432757,-0.9241245
50.92746,1.111464,2.57416,14.7425,6.580182,-0.8583227
50.93746,0.5157973,2.961579,13.9095,6.719277,-0.7911299
50.94746,0,3.263995,13.05598,6.849837,-0.7226315
50.95745,0,3.475452,13.90181,6.988855,-0.652743
50.96745,0,3.591839,14.36736,7.132528,-0.5814177
50.97745,0,3.611037,14.44415,7.27697,-0.508648
50.98745,0,3.532905,14.13162,7.418286,-0.4344651
50.99745,0,3.359607,13.43843,7.55267,-0.3589384
51.00745,0,3.094663,12.37865,7.676457,-0.2821738
51.01744,0,2.744042,10.97617,7.786219,-0.2043117
51.02744,0,2.315336,9.261345,7.878832,-0.1255233
51.03744,0,1.817637,7.270546,7.951537,-0.04600798
51.04744,0,1.261772,5.047086,8.002008,0.03401211
51.05744,0,0.6594446,2.637778,8.028386,0.114296
51.06744,0,0.02376374,0.09505498,8.029337,0.1945893
51.07743,0,-0.6313593,-2.525437,8.004083,0.2746302
51.08743,0,-1.292358,-5.169431,7.952388,0.3541541
51.09743,0,-1.9446,-7.778399,7.874604,0.4329001
51.10743,0,-2.573584,-10.29433,7.771661,0.5106167
51.11743,0,-3.165472,-12.66189,7.645042,0.5870671
51.12743,0,-3.706633,-14.82653,7.496777,0.6620349
51.13742,0,-4.184778,-16.73911,7.329385,0.7353287
51.14742,0,-4.588011,-18.35205,7.145865,0.8067874
51.15742,0,-4.907014,-19.62806,6.949584,0.8762832
51.16742,0,-5.132901,-20.5316,6.744268,0.9437259
51.17742,0,-5.258742,-21.03497,6.533919,1.009065
51.18742,0,-5.279841,-21.11937,6.322725,1.072292
51.19741,0,-5.193021,-20.77209,6.115005,1.133442
51.20741,0,-4.997544,-19.99018,5.915103,1.192593
51.21741,0,-4.694395,-18.77758,5.727327,1.249867
51.22741,0,-4.287094,-17.14838,5.555843,1.305425
51.23741,0,-3.780501,-15.12201,5.404624,1.359471
51.24741,0,-3.182054,-12.72822,5.277341,1.412245
51.2574,0,-2.500593,-10.00237,5.177318,1.464018
51.2674,0,-1.746939,-6.987754,5.10744,1.515092
51.2774,0,-0.9331202,-3.732481,5.070115,1.565794
51.2874,0,-0.07266553,-0.2906621,5.067208,1.616466
51.2974,0,0.8200577,3.280231,5.10001,1.667466
51.3074,0,1.729369,6.917477,5.169185,1.719158
51.31739,0,2.640326,10.5613,5.274798,1.771906
51.32739,0,3.536638,14.14655,5.416264,1.826068
51.33739,0,4.40239,17.60956,5.59236,1.881992
51.34739,0,5.222097,20.88839,5.801243,1.940004
51.35739,0,5.980876,23.9235,6.040478,2.000409
51.36739,0,6.664762,26.65905,6.307069,2.06348
51.37738,0,7.26101,29.04404,6.597509,2.129455
51.38738,0,7.757978,31.03191,6.907828,2.198533
51.39738,0,8.146481,32.58592,7.233687,2.27087
51.40738,0,8.418234,33.67294,7.570417,2.346574
51.41738,-0.07328584,8.567331,33.97618,7.910179,2.425676
51.42738,-0.07328584,8.589785,34.06599,8.250838,2.508184
51.43737,-0.2823908,8.483945,32.80622,8.5789,2.593973
51.44737,-0.6180894,8.25011,30.52808,8.884181,2.682815
51.45737,-0.6180894,7.891078,29.09195,9.1751,2.774566
51.46737,-0.7571158,7.411724,26.61843,9.441284,2.868979
51.47737,-0.7571158,6.818578,24.24585,9.683743,2.965817
51.48737,-0.9266607,6.120756,20.77638,9.891506,3.064732
51.49736,-0.9831756,5.328734,17.38223,10.06533,3.165385
51.50736,-0.9831756,4.455031,13.88742,10.2042,3.267427
51.51736,-0.9831756,3.513173,10.11999,10.3054,3.370481
51.52736,-0.9831756,2.518255,6.140317,10.36681,3.474149
51.53736,-0.9831756,1.485956,2.01112,10.38692,3.578018
51.54736,-0.9831756,0.4333297,-2.199383,10.36492,3.681667
51.55735,-0.9831756,-0.6236879,-6.427454,10.30065,3.784674
51.56735,-0.9831756,-1.667585,-10.60304,10.19462,3.88662
51.57735,-0.9831756,-2.681879,-14.66022,10.04802,3.9871
51.58735,-0.9831756,-3.650106,-18.53312,9.862684,4.085727
51.59735,-0.9831756,-4.557078,-22.16102,9.641074,4.182137
51.60735,-0.9831756,-5.388267,-25.48577,9.386216,4.276
51.61734,-0.9831756,-6.130688,-28.45545,9.101662,4.367016
51.62734,-0.9831756,-6.772784,-31.02384,8.791423,4.45493
51.63734,-0.9831756,-7.304968,-33.15258,8.459897,4.539529
51.64734,-0.9831756,-7.719332,-34.81003,8.111796,4.620647
51.65734,-0.9831756,-8.009874,-35.9722,7.752074,4.698168
51.66734,-0.9831756,-8.172981,-36.62463,7.385828,4.772027
51.67733,-0.9831756,-8.206971,-36.76059,7.018222,4.842209
51.68733,-0.9210091,-8.112661,-36.13468,6.656876,4.908778
51.69733,-0.8916215,-7.892686,-35.13723,6.305503,4.971833
51.70733,-0.8916215,-7.552359,-33.77592,5.967744,5.03151
51.71733,-0.8204127,-7.0981,-31.67405,5.651004,5.08802
51.72733,-0.8204127,-6.53901,-29.43769,5.356627,5.141587
51.73732,-0.7537251,-5.885578,-26.55721,5.091055,5.192497
51.74732,-0.7243374,-5.149868,-23.49682,4.856087,5.241058
51.75732,-0.7243374,-4.345201,-20.27815,4.653305,5.287591
51.76732,-0.6576498,-3.48601,-16.57464,4.487559,5.332467
51.77732,-0.6576498,-2.587393,-12.98017,4.357757,5.376045
51.78732,-0.5954832,-1.665448,-9.043725,4.26732,5.418718
51.79731,-0.5649654,-0.7351974,-5.200651,4.215313,5.460871
51.80731,-0.5649654,0.1871233,-1.511369,4.200199,5.502873
51.81731,-0.5265353,1.086111,2.238304,4.222582,5.545099
51.82731,-0.5265353,1.946966,5.681722,4.279399,5.587893
51.83731,-0.5208836,2.75585,8.939867,4.368798,5.631581
51.84731,-0.5208836,3.499921,11.91615,4.48796,5.676461
51.8573,-0.5208836,4.167974,14.58836,4.633843,5.722799
51.8673,-0.5208836,4.749919,16.91614,4.803005,5.770829
51.8773,-0.5208836,5.238235,18.86941,4.991699,5.820746
51.8873,-0.5208836,5.626403,20.42208,5.19592,5.872705
51.8973,-0.5208836,5.910371,21.55795,5.411499,5.92682
51.9073,-0.5208836,6.087876,22.26797,5.634179,5.983162
51.91729,-0.5208836,6.158899,22.55206,5.859699,6.041759
51.92729,-0.5208836,6.125466,22.41833,6.083882,6.102598
51.93729,-0.5208836,5.991398,21.88206,6.302703,6.165625
51.94729,-0.5208836,5.762963,20.96832,6.512386,6.230749
51.95729,-0.5208836,5.447198,19.70526,6.709439,6.297843
51.96729,-0.5208836,5.053746,18.13145,6.890753,6.366751
51.97728,-0.5208836,4.593085,16.28881,7.053641,6.437287
51.98728,-0.5208836,4.077364,14.22592,7.1959,6.509246
51.99728,-0.5208836,3.51925,11.99346,7.315835,6.582405
52.00728,-0.5208836,2.932543,9.646639,7.412302,6.656528
52.01728,-0.5208836,2.331125,7.240968,7.484711,6.731375
52.02728,-0.5208836,1.729791,4.835631,7.533068,6.806705
52.03727,-0.5208836,1.141733,2.483398,7.557902,6.882285
52.04727,-0.5208836,0.5812591,0.241502,7.560317,6.957888
52.05727,-0.5208836,0.06127919,-1.838418,7.541933,7.033307
52.06727,-0.5208836,-0.4059116,-3.707181,7.504861,7.108356
52.07727,-0.5208836,-0.8092063,-5.32036,7.451658,7.182872
52.08727,-0.5208836,-1.139086,-6.639879,7.385259,7.256725
52.09726,-0.5208836,-1.3873,-7.632734,7.308932,7.329814
52.10726,-0.5208836,-1.547492,-8.2735,7.226197,7.402076
52.11726,-0.5208836,-1.615261,-8.544577,7.140751,7.473483
52.12726,-0.5208836,-1.587978,-8.435449,7.056396,7.544047
52.13726,-0.5208836,-1.464957,-7.943362,6.976963,7.613817
52.14725,-0.5208836,-1.247727,-7.074442,6.906219,7.682879
52.15725,-0.5208836,-0.9396481,-5.842127,6.847797,7.751357
52.16725,-0.5208836,-0.5461782,-4.268248,6.805115,7.819408
52.17725,-0.5208836,-0.07451507,-2.381595,6.781299,7.887221
52.18725,-0.5208836,0.4660829,-0.2192028,6.779107,7.955012
52.19725,-0.5208836,1.065607,2.178893,6.800896,8.023022
52.20724,-0.5208836,1.711936,4.764208,6.848538,8.091507
52.21724,-0.5208836,2.392051,7.48467,6.923385,8.160741
52.22724,-0.5208836,3.091956,10.28429,7.026227,8.231003
52.23724,-0.5208836,3.797149,13.10506,7.157278,8.302575
52.24724,-0.5208836,4.492558,15.8867,7.316145,8.375736
52.25724,-0.5208836,5.163239,18.56942,7.501839,8.450754
52.26723,-0.5208836,5.7939,21.09206,7.71276,8.527882
52.27723,-0.5208836,6.370983,23.4004,7.946764,8.607349
52.28723,-0.5231442,6.880392,25.42899,8.201054,8.68936
52.29723,-0.5310564,7.309667,27.11444,8.472198,8.774081
52.30723,-0.5310564,7.647277,28.46488,8.756847,8.86165
52.31723,-0.5355775,7.883548,29.39188,9.050766,8.952157
52.32722,-0.5355775,8.01009,29.89805,9.349747,9.045654
52.33722,-0.5400987,8.020752,29.92261,9.648973,9.142144
52.34722,-0.5728773,7.910943,29.35226,9.942495,9.24157
52.35722,-0.5728773,7.678695,28.42327,10.22673,9.343837
52.36722,-0.6203499,7.323671,26.81329,10.49486,9.448786
52.37722,-0.6203499,6.847792,24.90977,10.74396,9.556226
52.38721,-0.6904285,6.255358,22.25972,10.96656,9.665892
52.39721,-0.7379008,5.552432,19.25812,11.15914,9.777483
52.40721,-0.7379008,4.747388,16.03795,11.31952,9.890678
52.41721,-0.8724064,3.850113,11.91082,11.43863,10.00506
52.42721,-0.8724064,2.872909,8.00201,11.51865,10.12025
52.43721,-1.158372,1.828195,2.679295,11.54544,10.23571
52.4472,-1.34261,0.7310023,-2.446431,11.52097,10.35092
52.4572,-1.34261,-0.4032882,-6.983593,11.45114,10.46543
52.4672,-1.889675,-1.558221,-13.79158,11.31322,10.57856
52.4772,-1.889675,-2.717145,-18.42728,11.12895,10.68985
52.4872,-2.475169,-3.862955,-25.3525,10.87542,10.7986
52.4972,-2.779219,-4.978931,-31.0326,10.5651,10.90425
52.50719,-2.779219,-6.048067,-35.30914,10.21201,11.00637
52.51719,-3.299156,-7.055442,-41.41839,9.797824,11.10435
52.52719,-3.299156,-7.985914,-45.14028,9.346421,11.19782
52.53719,-3.520694,-8.825726,-49.38568,8.852565,11.28634
52.54719,-3.830396,-9.562904,-53.5732,8.316833,11.36951
52.55719,-3.830396,-10.18683,-56.06891,7.756144,11.44707
52.56718,-3.977335,-10.68902,-58.66544,7.169489,11.51877
52.57718,-3.977335,-11.06275,-60.16035,6.567886,11.58445
52.58718,-4.012374,-11.30352,-61.26358,5.95525,11.644
52.59718,-4.012374,-11.40909,-61.68586,5.338392,11.69738
52.60718,-4.012374,-11.3793,-61.56668,4.722725,11.74461
52.61718,-4.012374,-11.21621,-60.91432,4.113582,11.78574
52.62717,-4.012374,-10.92416,-59.74614,3.51612,11.82091
52.63717,-4.012374,-10.50951,-58.08753,2.935245,11.85026
52.64717,-4.024807,-9.980635,-56.02177,2.375027,11.87401
52.65717,-4.024807,-9.347745,-53.49021,1.840125,11.89241
52.66717,-4.053064,-8.622957,-50.70409,1.333084,11.90574
52.67717,-4.053064,-7.818884,-47.48779,0.8582063,11.91432
52.68716,-4.133316,-6.950327,-44.33457,0.4148606,11.91847
52.69716,-4.258779,-6.03253,-41.16524,0.003208271,11.9185
52.70716,-4.258779,-5.08166,-37.36176,-0.3704093,11.9148
52.71716,-4.432845,-4.113932,-34.18711,-0.7122803,11.90768
52.72716,-4.432845,-3.145971,-30.31526,-1.015433,11.89752
52.73716,-4.543614,-2.193841,-26.94982,-1.284931,11.88467
52.74715,-4.817146,-1.273744,-24.36356,-1.528567,11.86939
52.75715,-4.817146,-0.399798,-20.86777,-1.737244,11.85201
52.76715,-5.142672,0.4135805,-18.91636,-1.926408,11.83275
52.77715,-5.142672,1.153973,-15.95479,-2.085956,11.81189
52.78715,-5.282829,1.810051,-13.89111,-2.224867,11.78964
52.79715,-5.635482,2.372608,-13.05149,-2.355382,11.76609
52.80714,-5.635482,2.833848,-11.20654,-2.467447,11.74141
52.81714,-6.00622,3.188276,-11.27178,-2.580165,11.71561
52.82714,-6.00622,3.432476,-10.29498,-2.683115,11.68878
52.83714,-6.439124,3.564785,-11.49736,-2.798089,11.6608
52.84714,-6.659532,3.586055,-12.29391,-2.921028,11.63159
52.85714,-6.659532,3.498831,-12.64281,-3.047456,11.60112
52.86713,-7.122954,3.308069,-15.25954,-3.200051,11.56912
52.87713,-7.122954,3.020252,-16.4108,-3.364159,11.53547
52.88713,-7.467695,2.644013,-19.29473,-3.557106,11.4999
52.89713,-7.646281,2.189199,-21.82833,-3.77539,11.46215
52.90713,-7.646281,1.667775,-23.91402,-4.01453,11.422
52.91713,-7.656454,1.091494,-26.25984,-4.277128,11.37923
52.92712,-7.656454,0.4743629,-28.72836,-4.564412,11.33359
52.93712,-7.656454,-0.1695827,-31.30415,-4.877453,11.28481
52.94712,-7.656454,-0.825635,-33.92836,-5.216737,11.23265
52.95712,-7.656454,-1.479268,-36.54289,-5.582166,11.17683
52.96712,-7.656454,-2.115908,-39.08945,-5.97306,11.11709
52.97712,-7.656454,-2.721157,-41.51044,-6.388165,11.05321
52.98711,-7.656454,-3.28251,-43.75586,-6.825723,10.98496
52.99711,-7.647411,-3.787183,-45.73838,-7.283107,10.91212
53.00711,-7.647411,-4.224162,-47.48629,-7.75797,10.83455
53.01711,-7.59994,-4.583684,-48.7345,-8.245315,10.75209
53.02711,-7.59994,-4.85773,-49.83068,-8.743622,10.66466
53.03711,-7.576202,-5.039983,-50.46474,-9.248269,10.57217
53.0471,-7.571682,-5.125993,-50.7907,-9.756176,10.47461
53.0571,-7.571682,-5.113338,-50.74008,-10.26358,10.37198
53.0671,-7.571682,-5.001585,-50.29307,-10.76651,10.26431
53.0771,-7.571682,-4.792273,-49.45582,-11.26107,10.1517
53.0871,-7.569421,-4.48894,-48.23344,-11.7434,10.03427
53.0971,-7.569421,-4.097095,-46.66606,-12.21006,9.912166
53.10709,-7.519689,-3.623968,-44.57463,-12.65581,9.785607
53.11709,-7.286847,-3.07859,-41.46175,-13.07042,9.654903
53.12709,-7.286847,-2.471451,-39.03319,-13.46076,9.520296
53.13709,-7.118433,-1.814572,-35.73202,-13.81808,9.382115
53.14709,-6.658402,-1.120293,-31.11478,-14.12922,9.240823
53.15709,-6.658402,-0.4024237,-28.2433,-14.41166,9.096706
53.16708,-6.08195,0.3245811,-23.02947,-14.64195,8.950287
53.17708,-6.08195,1.046389,-20.14224,-14.84337,8.801853
53.18708,-5.774508,1.748227,-16.10512,-15.00443,8.651809
53.19708,-5.774508,2.415983,-13.4341,-15.13877,8.500422
53.20708,-5.039815,3.03575,-8.01626,-15.21893,8.348232
53.21708,-4.68038,3.594459,-4.343684,-15.26237,8.195608
53.22707,-4.68038,4.080648,-2.398928,-15.28636,8.042745
53.23707,-3.890302,4.483661,2.373437,-15.26262,7.890119
53.24707,-3.890302,4.794165,3.615451,-15.22647,7.737854
53.25707,-3.114917,5.005043,7.560501,-15.15086,7.586345
53.26707,-2.70914,5.110622,9.605927,-15.0548,7.435797
53.27707,-2.70914,5.107194,9.592215,-14.95888,7.286209
53.28706,-1.998183,4.993478,11.98118,-14.83907,7.137818
53.29706,-1.998183,4.769857,11.08669,-14.7282,6.990536
53.30706,-1.292877,4.439068,12.58476,-14.60235,6.844512
53.31706,-0.6101772,4.005675,13.58199,-14.46653,6.699847
53.32706,-0.6101772,3.476489,11.46525,-14.35188,6.556328
53.33706,-0.2518727,2.859945,10.43229,-14.24756,6.413852
53.34705,-0.2518727,2.166471,7.658392,-14.17097,6.272142
53.35705,0,1.407726,5.630905,-14.11467,6.130996
53.36705,0,0.5971023,2.388409,-14.09078,5.990088
53.37705,0,-0.2508955,-1.003582,-14.10082,5.84908
53.38705,0,-1.121697,-4.486788,-14.14569,5.707623
53.39705,0,-1.999261,-7.997042,-14.22566,5.565366
53.40704,0,-2.867457,-11.46983,-14.34035,5.421962
53.41704,0,-3.710193,-14.84077,-14.48876,5.277075
53.42704,0,-4.511682,-18.04673,-14.66923,5.130383
53.43704,0,-5.256612,-21.02645,-14.87949,4.981587
53.44704,0,-5.93054,-23.72216,-15.11672,4.83042
53.45704,0,-6.51984,-26.07936,-15.37751,4.676645
53.46703,0,-7.013123,-28.05249,-15.65803,4.520065
53.47703,0,-7.399607,-29.59843,-15.95402,4.360525
53.48703,0,-7.670625,-30.6825,-16.26084,4.197916
53.49703,0,-7.819414,-31.27766,-16.57362,4.03218
53.50703,0,-7.841246,-31.36498,-16.88727,3.863307
53.51702,0,-7.733595,-30.93438,-17.19661,3.691341
53.52702,0,-7.495995,-29.98398,-17.49645,3.516377
53.53702,0,-7.130497,-28.52199,-17.78167,3.33856
53.54702,0,-6.640872,-26.56349,-18.04731,3.158087
53.55702,0,-6.033412,-24.13365,-18.28864,2.975201
53.56702,0,-5.316257,-21.26503,-18.50129,2.790188
53.57701,0,-4.499356,-17.99743,-18.68127,2.603375
53.58701,0,-3.59465,-14.3786,-18.82505,2.415125
53.59701,0,-2.615248,-10.46099,-18.92966,2.225828
53.60701,0,-1.575877,-6.303509,-18.9927,2.035901
53.61701,0,-0.4923257,-1.969303,-19.01239,1.845777
53.62701,0,0.6196091,2.478436,-18.98761,1.655901
53.637,0.2004443,1.742939,7.773535,-18.90987,1.466802
53.647,0.2004443,2.86046,12.24362,-18.78744,1.278928
53.657,0.5361427,3.95548,17.96649,-18.60777,1.09285
53.667,1.164588,5.011298,24.70354,-18.36073,0.9092427
53.677,1.164588,6.012321,28.70764,-18.07366,0.7285061
53.687,1.656268,6.943505,34.39909,-17.72967,0.5512094
53.69699,1.656268,7.791196,37.78986,-17.35177,0.3776918
53.70699,1.857461,8.543536,41.60399,-16.93573,0.2083345
53.71699,2.094823,9.189836,45.13863,-16.48434,0.04349108
53.72699,2.094823,9.721519,47.26537,-16.01169,-0.1166258
53.73699,2.138905,10.13167,49.08229,-15.52087,-0.2718344
53.74699,2.138905,10.41585,50.21901,-15.01868,-0.4220212
53.75698,2.138905,10.57141,50.84128,-14.51026,-0.5671238
53.76698,2.138905,10.59822,50.94851,-14.00078,-0.7071316
53.77698,2.138905,10.49816,50.54828,-13.4953,-0.8420846
53.78698,2.138905,10.27512,49.65611,-12.99873,-0.9720719
53.79698,2.138905,9.935105,48.29604,-12.51577,-1.09723
53.80698,2.138905,9.486217,46.50049,-12.05077,-1.217737
53.81697,2.138905,8.938026,44.30772,-11.60769,-1.333814
53.82697,2.138905,8.301956,41.76344,-11.19006,-1.445715
53.83697,2.138905,7.590574,38.91792,-10.80088,-1.553724
53.84697,2.138905,6.81768,35.82634,-10.44262,-1.65815
53.85697,2.138905,5.998262,32.54867,-10.11713,-1.759321
53.86697,2.138905,5.14676,29.14266,-9.825702,-1.857578
53.87696,2.138905,4.27908,25.67194,-9.568982,-1.953268
53.88696,2.138905,3.410755,22.19864,-9.346995,-2.046738
53.89696,2.138905,2.557005,18.78364,-9.159159,-2.13833
53.90696,2.138905,1.732576,15.48592,-9.004299,-2.228373
53.91696,2.138905,0.9513548,12.36104,-8.880689,-2.317179
53.92696,2.138905,0.226171,9.460304,-8.786086,-2.40504
53.93695,2.138905,-0.4312546,6.830602,-8.71778,-2.492218
53.94695,2.138905,-1.011324,4.510323,-8.672677,-2.578945
53.95695,2.138905,-1.505505,2.533601,-8.647341,-2.665418
53.96695,2.184117,-1.90714,1.10791,-8.636262,-2.751781
53.97695,2.184117,-2.211806,-0.1107559,-8.637369,-2.838155
53.98695,2.205593,-2.41675,-0.8446302,-8.645816,-2.924613
53.99694,2.205593,-2.521537,-1.263779,-8.658454,-3.011197
54.00694,2.210114,-2.527552,-1.269754,-8.671151,-3.097909
54.01694,2.215766,-2.438478,-0.8908501,-8.680059,-3.184709
54.02694,2.215766,-2.259517,-0.1750059,-8.681809,-3.271527
54.03694,2.227068,-1.997786,0.9171286,-8.672638,-3.358254
54.04694,2.227068,-1.662277,2.259166,-8.650046,-3.444754
54.05693,2.268889,-1.263147,4.02297,-8.609817,-3.530852
54.06693,2.286975,-0.812125,5.899399,-8.550822,-3.61636
54.07693,2.286975,-0.3215567,7.861672,-8.472205,-3.701082
54.08693,2.286975,0.1949379,9.92765,-8.372929,-3.784812
54.09693,2.286975,0.7233732,12.04139,-8.252515,-3.867337
54.10693,2.286975,1.250153,14.14851,-8.11103,-3.948447
54.11692,2.286975,1.761082,16.19222,-7.949107,-4.027938
54.12692,2.286975,2.242244,18.11687,-7.767939,-4.105618
54.13692,2.286975,2.680654,19.87051,-7.569233,-4.18131
54.14692,2.286975,3.063856,21.40332,-7.3552,-4.254862
54.15692,2.286975,3.380895,22.67148,-7.128486,-4.326147
54.16692,2.286975,3.621768,23.63497,-6.892136,-4.395068
54.17691,2.286975,3.777943,24.25967,-6.649539,-4.461564
54.18691,2.286975,3.843304,24.52111,-6.404328,-4.525607
54.19691,2.286975,3.812697,24.39869,-6.160341,-4.58721
54.20691,2.286975,3.683448,23.88169,-5.921525,-4.646425
54.21691,2.286975,3.454517,22.96597,-5.691865,-4.703344
54.22691,2.286975,3.127246,21.65688,-5.475296,-4.758097
54.2369,2.286975,2.704746,19.96688,-5.275627,-4.810853
54.2469,2.286975,2.192284,17.91703,-5.096457,-4.861817
54.2569,2.286975,1.597116,15.53636,-4.941093,-4.911228
54.2669,2.286975,0.9277421,12.85887,-4.812505,-4.959353
54.2769,2.286975,0.1947758,9.927002,-4.713235,-5.006486
54.2869,2.286975,-0.5897956,6.788716,-4.645348,-5.052939
54.29689,2.286975,-1.412904,3.496284,-4.610385,-5.099043
54.30689,2.286975,-2.260397,0.1063089,-4.609322,-5.145136
54.31689,2.286975,-3.117434,-3.321836,-4.64254,-5.191562
54.32689,2.286975,-3.968726,-6.727004,-4.70981,-5.23866
54.33689,2.286975,-4.798426,-10.04581,-4.810268,-5.286763
54.34689,2.286975,-5.59193,-13.21982,-4.942467,-5.336187
54.35688,2.286975,-6.33395,-16.1879,-5.104346,-5.387231
54.36688,2.286975,-7.010133,-18.89263,-5.293272,-5.440164
54.37688,2.286975,-7.607247,-21.28109,-5.506083,-5.495224
54.38688,2.286975,-8.113061,-23.30434,-5.739127,-5.552616
54.39688,2.286975,-8.516988,-24.92005,-5.988327,-5.612499
54.40688,2.286975,-8.809851,-26.0915,-6.249242,-5.674991
54.41687,2.286975,-8.984406,-26.78973,-6.517139,-5.740162
54.42687,2.286975,-9.035531,-26.99422,-6.787081,-5.808033
54.43687,2.286975,-8.959992,-26.69207,-7.054002,-5.878573
54.44687,2.286975,-8.75655,-25.8783,-7.312785,-5.951701
54.45687,2.286975,-8.426466,-24.55796,-7.558364,-6.027284
54.46687,2.286975,-7.972954,-22.74392,-7.785803,-6.105142
54.47686,2.286975,-7.40131,-20.45734,-7.990377,-6.185046
54.48686,2.323144,-6.719171,-17.58411,-8.166218,-6.266708
54.49686,2.323144,-5.935983,-14.45135,-8.310731,-6.349815
54.50686,2.364965,-5.062597,-10.79053,-8.418636,-6.434002
54.51686,2.388701,-4.111764,-6.892254,-8.487559,-6.518878
54.52686,2.388701,-3.0978,-2.836398,-8.515924,-6.604037
54.53685,2.42261,-2.035706,1.547616,-8.500447,-6.689041
54.54685,2.42261,-0.9418007,5.923236,-8.441215,-6.773453
54.55685,2.442955,0.1674618,10.44167,-8.336798,-6.856821
54.56685,2.520946,1.274886,15.18333,-8.184964,-6.938671
54.57685,2.520946,2.36329,19.53694,-7.989595,-7.018567
54.58685,2.560506,3.416575,23.90833,-7.750512,-7.096072
54.59684,2.560506,4.418405,27.91565,-7.471355,-7.170785
54.60684,2.586503,5.353321,31.7593,-7.153762,-7.242323
54.61684,2.597806,6.207307,35.22045,-6.801558,-7.310338
54.62684,2.597806,6.967618,38.2617,-6.418941,-7.374528
54.63684,2.624933,7.622966,40.9916,-6.009025,-7.434618
54.64684,2.624933,8.164053,43.15594,-5.577465,-7.490393
54.65683,2.644148,8.583179,44.90931,-5.128372,-7.541677
54.66683,2.68597,8.875316,46.24514,-4.665921,-7.588336
54.67683,2.68597,9.036961,46.89172,-4.197003,-7.630306
54.68683,2.710836,9.067122,47.11183,-3.725885,-7.667564
54.69683,2.710836,8.966947,46.71113,-3.258774,-7.700152
54.70683,2.710836,8.739789,45.8025,-2.800749,-7.728159
54.71682,2.710836,8.391132,44.40787,-2.35667,-7.751726
54.72682,2.710836,7.928455,42.55716,-1.931098,-7.771037
54.73682,2.723269,7.361367,40.33855,-1.527713,-7.786314
54.74682,2.723269,6.700414,37.69473,-1.150766,-7.797822
54.75682,2.745875,5.958388,34.81705,-0.8025953,-7.805848
54.76682,2.7617,5.149074,31.64309,-0.4861643,-7.810709
54.77681,2.7617,4.287273,28.19589,-0.2042054,-7.812751
54.78681,2.771872,3.388571,24.64177,0.04221229,-7.812329
54.79681,2.771872,2.468951,20.96329,0.2518452,-7.809811
54.80681,2.775263,1.545043,17.28122,0.4246574,-7.805564
54.81681,2.829518,0.6320097,13.84611,0.5631185,-7.799933
54.82681,2.829518,-0.2539329,10.30234,0.6661419,-7.793272
54.8368,2.860035,-1.097983,7.048209,0.736624,-7.785905
54.8468,2.860035,-1.886005,3.89612,0.7755852,-7.77815
54.8568,2.913159,-2.605289,1.231483,0.7879,-7.770271
54.8668,2.957241,-3.244329,-1.148351,0.7764165,-7.762506
54.8768,2.957241,-3.793479,-3.344953,0.7429669,-7.755077
54.8868,3.018277,-4.244503,-4.904902,0.6939179,-7.748137
54.89679,3.018277,-4.591791,-6.294054,0.6309774,-7.741827
54.90679,3.087225,-4.830902,-6.974708,0.5612303,-7.736215
54.91679,3.125655,-4.959984,-7.337316,0.4878571,-7.731337
54.92679,3.125655,-4.979287,-7.414525,0.4137119,-7.7272
